input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
GIULI TVILDIANI,523.0,Giuli TVILDIANI,1.0,https://utmb.world/runner/7241398.giuli.tvildiani,,,,,,,,,523.0,ITRA skipped because UTMB 523.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MILO SCRAMONCIN,522.0,Milo SCRAMONCIN,1.0,https://utmb.world/runner/7585864.milo.scramoncin,,,,,,,,,522.0,ITRA skipped because UTMB 522.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
TOBIAS LEHMANN,520.0,Tobias LEHMANN,1.0,https://utmb.world/runner/5306534.tobias.lehmann,,,,,,,,,520.0,ITRA skipped because UTMB 520.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SAMUEL D'EMANUELE,519.0,Samuel D'EMANUELE,1.0,https://utmb.world/runner/4316312.samuel.demanuele,,,,,,,,,519.0,ITRA skipped because UTMB 519.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MICHELE BARIN,519.0,Michele BARIN,1.0,https://utmb.world/runner/6463344.michele.barin,,,,,,,,,519.0,ITRA skipped because UTMB 519.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
OLIVIER SAMAIN,517.0,Olivier SAMAIN,1.0,https://utmb.world/runner/283717.olivier.samain,,,,,,,,,517.0,ITRA skipped because UTMB 517.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
EMANUELE BERETTA,516.0,Emanuele BERETTA,1.0,https://utmb.world/runner/30700.emanuele.beretta,,,,,,,,,516.0,ITRA skipped because UTMB 516.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ALESSANDRO DELFINI,514.0,Alessandro DELFINI,1.0,https://utmb.world/runner/2601313.alessandro.delfini,,,,,,,,,514.0,ITRA skipped because UTMB 514.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CARLOTTA FINOTELLO,512.0,Carlotta FINOTELLO,1.0,https://utmb.world/runner/973803.carlotta.finotello,,,,,,,,,512.0,ITRA skipped because UTMB 512.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
GIUSEPPE CALCAGNILE,511.0,Giuseppe CALCAGNILE,1.0,https://utmb.world/runner/727217.giuseppe.calcagnile,,,,,,,,,511.0,ITRA skipped because UTMB 511.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Vladislava Tesarova,511.0,Vladislava TESAROVA,1.0,https://utmb.world/runner/4525194.vladislava.tesarova,,,,,,,,,511.0,ITRA skipped because UTMB 511.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
VINCENZO MEGNA,510.0,Vincenzo MEGNA,1.0,https://utmb.world/runner/7241296.vincenzo.megna,,,,,,,,,510.0,ITRA skipped because UTMB 510.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
BURKART ERIK,510.0,Erik BURKART,1.0,https://utmb.world/runner/2670865.erik.burkart,,,,,,,,,510.0,ITRA skipped because UTMB 510.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MICHELE PANDINI,509.0,Michele PANDINI,1.0,https://utmb.world/runner/1383355.michele.pandini,,,,,,,,,509.0,ITRA skipped because UTMB 509.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
VINCENZO FIORENZO,507.0,Vincenzo FIORENZO,1.0,https://utmb.world/runner/1435361.vincenzo.fiorenzo,,,,,,,,,507.0,ITRA skipped because UTMB 507.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARCO NONNI,506.0,Marco NONNI,1.0,https://utmb.world/runner/4525316.marco.nonni,,,,,,,,,506.0,ITRA skipped because UTMB 506.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ALBERTO GRANAIOLA,506.0,Alberto GRANAIOLA,1.0,https://utmb.world/runner/4356802.alberto.granaiola,,,,,,,,,506.0,ITRA skipped because UTMB 506.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
FILIPPO TOSI,506.0,Filippo TOSI,1.0,https://utmb.world/runner/4227234.filippo.tosi,,,,,,,,,506.0,ITRA skipped because UTMB 506.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SVEN RAUCHHAUPT,506.0,Sven RAUCHHAUPT,1.0,https://utmb.world/runner/3246671.sven.rauchhaupt,,,,,,,,,506.0,ITRA skipped because UTMB 506.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LEON ANTONIO LASSOVSKY,504.0,Antonio LEON,1.0,https://utmb.world/runner/5677980.antonio.leon,,,,,,,,,504.0,ITRA skipped because UTMB 504.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SAMUEL OLIVER NIXON,501.0,Samuel Oliver NIXON,1.0,https://utmb.world/runner/5685593.samueloliver.nixon,,,,,,,,,501.0,ITRA skipped because UTMB 501.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ROBERTO DI GIACOMO,501.0,Roberto DI GIACOMO,1.0,https://utmb.world/runner/2174267.roberto.digiacomo,,,,,,,,,501.0,ITRA skipped because UTMB 501.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
VALENTINA PAVANELLO,500.0,Valentina PAVANELLO,1.0,https://utmb.world/runner/479037.valentina.pavanello,,,,,,,,,500.0,ITRA skipped because UTMB 500.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DIMITRI TARTARI,500.0,Dimitri TARTARI,1.0,https://utmb.world/runner/2978431.dimitri.tartari,,,,,,,,,500.0,ITRA skipped because UTMB 500.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DANIELE MARABOTTINI,499.0,Daniele MARABOTTINI,1.0,https://utmb.world/runner/3442611.daniele.marabottini,,,,,,,,,499.0,ITRA skipped because UTMB 499.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CRISTINA BRUGNARA,499.0,Cristina BRUGNARA,1.0,https://utmb.world/runner/7241104.cristina.brugnara,,,,,,,,,499.0,ITRA skipped because UTMB 499.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LUCA PELLACANI,498.0,Luca PELLACANI,1.0,https://utmb.world/runner/4833318.luca.pellacani,,,,,,,,,498.0,ITRA skipped because UTMB 498.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARCO MONTINO,497.0,Marco MONTINO,1.0,https://utmb.world/runner/7131196.marco.montino,,,,,,,,,497.0,ITRA skipped because UTMB 497.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
EDOARDO RIGHETTI,497.0,Edoardo RIGHETTI,1.0,https://utmb.world/runner/6686458.edoardo.righetti,,,,,,,,,497.0,ITRA skipped because UTMB 497.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DANIA BERNARDI,497.0,Dania BERNARDI,1.0,https://utmb.world/runner/1357713.dania.bernardi,,,,,,,,,497.0,ITRA skipped because UTMB 497.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
KATERINA KOUDELKOVA,497.0,Kateřina KOUDELKOVÁ,1.0,https://utmb.world/runner/3977486.katerina.koudelkova,,,,,,,,,497.0,ITRA skipped because UTMB 497.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MATTIA RICCI,496.0,Mattia RICCI,1.0,https://utmb.world/runner/7179226.mattia.ricci,,,,,,,,,496.0,ITRA skipped because UTMB 496.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
EDOARDO RIGOLIN,496.0,Edoardo RIGOLIN,1.0,https://utmb.world/runner/7977510.edoardo.rigolin,,,,,,,,,496.0,ITRA skipped because UTMB 496.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ANTONELLA DAL POZZO,496.0,Antonella DAL POZZO,1.0,https://utmb.world/runner/1524273.antonella.dalpozzo,,,,,,,,,496.0,ITRA skipped because UTMB 496.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
STEFANO GALVANI,494.0,Stefano GALVANI,1.0,https://utmb.world/runner/4231976.stefano.galvani,,,,,,,,,494.0,ITRA skipped because UTMB 494.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
EFREM DELUGAN,489.0,Efrem DELUGAN,1.0,https://utmb.world/runner/972457.efrem.delugan,,,,,,,,,489.0,ITRA skipped because UTMB 489.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SEBASTIANO DALBON,489.0,Sebastiano DALBON,1.0,https://utmb.world/runner/7728246.sebastiano.dalbon,,,,,,,,,489.0,ITRA skipped because UTMB 489.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CESARE BARBIERI,489.0,Cesare BARBIERI,1.0,https://utmb.world/runner/1357715.cesare.barbieri,,,,,,,,,489.0,ITRA skipped because UTMB 489.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CHARLOTTA SJÖBERG,489.0,Charlotta SJOBERG,1.0,https://utmb.world/runner/532653.charlotta.sjoberg,,,,,,,,,489.0,ITRA skipped because UTMB 489.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LAMBERTO RAGNOLINI,488.0,Lamberto RAGNOLINI,1.0,https://utmb.world/runner/7241392.lamberto.ragnolini,,,,,,,,,488.0,ITRA skipped because UTMB 488.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MAURO ODOLINI,487.0,Mauro ODOLINI,1.0,https://utmb.world/runner/6046004.mauro.odolini,,,,,,,,,487.0,ITRA skipped because UTMB 487.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MADS HOEFER,486.0,Mads HOEFER,1.0,https://utmb.world/runner/6230807.mads.hoefer,,,,,,,,,486.0,ITRA skipped because UTMB 486.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LAURA GAVAZZI,484.0,Laura GAVAZZI,1.0,https://utmb.world/runner/1913845.laura.gavazzi,,,,,,,,,484.0,ITRA skipped because UTMB 484.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SERGIO PIEROBON,484.0,Sergio PIEROBON,1.0,https://utmb.world/runner/1157621.sergio.pierobon,,,,,,,,,484.0,ITRA skipped because UTMB 484.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
FABIO BALDO,482.0,Fabio BALDO,1.0,https://utmb.world/runner/4228388.fabio.baldo,,,,,,,,,482.0,ITRA skipped because UTMB 482.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ANDREA FORMIGLI,482.0,Andrea FORMIGLI,1.0,https://utmb.world/runner/2601319.andrea.formigli,,,,,,,,,482.0,ITRA skipped because UTMB 482.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MICHELA GHEZZI,481.0,Michela GHEZZI,1.0,https://utmb.world/runner/6608158.michela.ghezzi,,,,,,,,,481.0,ITRA skipped because UTMB 481.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
FILIPPO PIZZATO,480.0,Filippo PIZZATO,1.0,https://utmb.world/runner/2222523.filippo.pizzato,,,,,,,,,480.0,ITRA skipped because UTMB 480.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ELISABETH LAIMER,479.0,Elisabeth LAIMER,1.0,https://utmb.world/runner/525080.elisabeth.laimer,,,,,,,,,479.0,ITRA skipped because UTMB 479.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ANDREA CLEMENTE,479.0,Andrea CLEMENTE,1.0,https://utmb.world/runner/7131190.andrea.clemente,,,,,,,,,479.0,ITRA skipped because UTMB 479.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DANNY TINAZZO,478.0,Danny TINAZZO,1.0,https://utmb.world/runner/8470000.danny.tinazzo,,,,,,,,,478.0,ITRA skipped because UTMB 478.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LUCA CALEFFI,475.0,Luca CALEFFI,1.0,https://utmb.world/runner/6551045.luca.caleffi,,,,,,,,,475.0,ITRA skipped because UTMB 475.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CHRISTOPH HAUNER,,,,,474.0,Christoph HAUNER,1.0,https://itra.run/RunnerSpace/HAUNER.Christoph/6406563,,,,,474.0,UTMB not found; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Ladislav Ivančák,474.0,Ladislav IVANČÁK,1.0,https://utmb.world/runner/8150826.ladislav.ivancak,,,,,,,,,474.0,ITRA skipped because UTMB 474.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARIANNA GREMOLI,473.0,Marianna GREMOLI,1.0,https://utmb.world/runner/3161385.marianna.gremoli,,,,,,,,,473.0,ITRA skipped because UTMB 473.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DENIS VOROBEV,471.0,Denis VOROBEV,1.0,https://utmb.world/runner/1710421.denis.vorobev,,,,,,,,,471.0,ITRA skipped because UTMB 471.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LASSE ANDERSEN,471.0,Lasse ANDERSEN,1.0,https://utmb.world/runner/7602234.lasse.andersen,,,,,,,,,471.0,ITRA skipped because UTMB 471.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
PAOLA MOSCONI,470.0,Paola MOSCONI,1.0,https://utmb.world/runner/3151613.paola.mosconi,,,,,,,,,470.0,ITRA skipped because UTMB 470.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
RUBEN VAN DE WAL,470.0,Ruben VAN DE WAL,1.0,https://utmb.world/runner/8195938.ruben.vandewal,,,,,,,,,470.0,ITRA skipped because UTMB 470.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SILVIA CAVAZZUTI,467.0,Silvia CAVAZZUTI,1.0,https://utmb.world/runner/1717731.silvia.cavazzuti,,,,,,,,,467.0,ITRA skipped because UTMB 467.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
BEATRICE NANI,467.0,Beatrice NANI,1.0,https://utmb.world/runner/946277.beatrice.nani,,,,,,,,,467.0,ITRA skipped because UTMB 467.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
VLADIMIR ŠIMOVIĆ,467.0,Vladimir SIMOVIC,1.0,https://utmb.world/runner/7544856.vladimir.simovic,,,,,,,,,467.0,ITRA skipped because UTMB 467.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MICHAEL BOLZON,465.0,Michael BOLZON,1.0,https://utmb.world/runner/5036316.michael.bolzon,,,,,,,,,465.0,ITRA skipped because UTMB 465.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ANDREA BECCHIO,465.0,Andrea BECCHIO,1.0,https://utmb.world/runner/6413712.andrea.becchio,,,,,,,,,465.0,ITRA skipped because UTMB 465.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARCO AMIGONI,464.0,Marco AMIGONI,1.0,https://utmb.world/runner/1719351.marco.amigoni,,,,,,,,,464.0,ITRA skipped because UTMB 464.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MICHELE DELL'AGLIO,462.0,Michele DELL'AGLIO,1.0,https://utmb.world/runner/2269915.michele.dellaglio,,,,,,,,,462.0,ITRA skipped because UTMB 462.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ELISA CAVALLERI,462.0,Elisa CAVALLERI,1.0,https://utmb.world/runner/7972278.elisa.cavalleri,,,,,,,,,462.0,ITRA skipped because UTMB 462.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ALESSANDRO DONADI,442.0,Alessandro DONADI,1.0,https://utmb.world/runner/973783.alessandro.donadi,488.0,Alessandro DONADI,1.0,https://itra.run/RunnerSpace/DONADI.Alessandro/973783,,,,,460.4,Betrail catalog unavailable: Betrail request blocked by Cloudflare.
KATHI FRANK,460.0,Kathi FRANK,1.0,https://utmb.world/runner/6484428.kathi.frank,,,,,,,,,460.0,ITRA skipped because UTMB 460.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
NICHOLAS PANEGALLI,459.0,Nicholas PANEGALLI,1.0,https://utmb.world/runner/7241292.nicholas.panegalli,,,,,,,,,459.0,ITRA skipped because UTMB 459.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARCO GIUSEPPE GRITTI,459.0,Marco Giuseppe GRITTI,1.0,https://utmb.world/runner/588290.marcogiuseppe.gritti,,,,,,,,,459.0,ITRA skipped because UTMB 459.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
UMBERTO REFOLO,459.0,Umberto REFOLO,1.0,https://utmb.world/runner/1082523.umberto.refolo,,,,,,,,,459.0,ITRA skipped because UTMB 459.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
UDO WALZ,459.0,Udo WALZ,1.0,https://utmb.world/runner/4461984.udo.walz,,,,,,,,,459.0,ITRA skipped because UTMB 459.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
BARBARA GIUSTI,458.0,Barbara GIUSTI,1.0,https://utmb.world/runner/3232959.barbara.giusti,,,,,,,,,458.0,ITRA skipped because UTMB 458.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MIRKO LACCHINI,458.0,Mirko LACCHINI,1.0,https://utmb.world/runner/1757107.mirko.lacchini,,,,,,,,,458.0,ITRA skipped because UTMB 458.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LOUIS SUPPLE,457.0,Louis SUPPLE,1.0,https://utmb.world/runner/572818.louis.supple,,,,,,,,,457.0,ITRA skipped because UTMB 457.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
LUIGI MASSA,455.0,Luigi MASSA,1.0,https://utmb.world/runner/730398.luigi.massa,,,,,,,,,455.0,ITRA skipped because UTMB 455.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ENEKOITZ GABILONDO,453.0,Enekoitz GABILONDO,1.0,https://utmb.world/runner/6184244.enekoitz.gabilondo,,,,,,,,,453.0,ITRA skipped because UTMB 453.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CYRIL FOGARTY,453.0,Cyril FOGARTY,1.0,https://utmb.world/runner/4211494.cyril.fogarty,,,,,,,,,453.0,ITRA skipped because UTMB 453.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ALBERTO GIUDICI,451.0,Alberto GIUDICI,1.0,https://utmb.world/runner/6554790.alberto.giudici,,,,,,,,,451.0,ITRA skipped because UTMB 451.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DAVIDE MAGONI,449.0,Davide MAGONI,1.0,https://utmb.world/runner/1560033.davide.magoni,,,,,,,,,449.0,ITRA skipped because UTMB 449.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
FLAVIO CAVALDORO,448.0,Flavio CAVALDORO,1.0,https://utmb.world/runner/6594466.flavio.cavaldoro,,,,,,,,,448.0,ITRA skipped because UTMB 448.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
UTA DAMM,447.0,Uta DAMM,1.0,https://utmb.world/runner/4174561.uta.damm,,,,,,,,,447.0,ITRA skipped because UTMB 447.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
FABRIZIO OGNIBENE,443.0,Fabrizio OGNIBENE,1.0,https://utmb.world/runner/6723675.fabrizio.ognibene,,,,,,,,,443.0,ITRA skipped because UTMB 443.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
VINCENZO BISCOTTI,442.0,Vincenzo BISCOTTI,1.0,https://utmb.world/runner/4678090.vincenzo.biscotti,,,,,,,,,442.0,ITRA skipped because UTMB 442.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SILVIA PERSEGANI,440.0,Silvia PERSEGANI,1.0,https://utmb.world/runner/5551478.silvia.persegani,,,,,,,,,440.0,ITRA skipped because UTMB 440.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CATRINE BARKENTIN,440.0,Catrine BARKENTIN,1.0,https://utmb.world/runner/3022675.catrine.barkentin,,,,,,,,,440.0,ITRA skipped because UTMB 440.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DANIELE PALINI,438.0,Daniele PALINI,1.0,https://utmb.world/runner/1913241.daniele.palini,,,,,,,,,438.0,ITRA skipped because UTMB 438.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MAARTEN VAN CLEEF,437.0,Maarten VAN CLEEF,1.0,https://utmb.world/runner/493697.maarten.vancleef,,,,,,,,,437.0,ITRA skipped because UTMB 437.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
PATRIZIO RIGODANZA,435.0,Patrizio RIGODANZA,1.0,https://utmb.world/runner/2027539.patrizio.rigodanza,,,,,,,,,435.0,ITRA skipped because UTMB 435.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DARIO PEDRO ROTA,434.0,Dario Pedro ROTA,1.0,https://utmb.world/runner/8425562.dariopedro.rota,,,,,,,,,434.0,ITRA skipped because UTMB 434.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
RUBEN VAN HAREN,430.0,Ruben VAN HAREN,1.0,https://utmb.world/runner/8195956.ruben.vanharen,,,,,,,,,430.0,ITRA skipped because UTMB 430.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARCO FANONI,428.0,Marco FANONI,1.0,https://utmb.world/runner/6414898.marco.fanoni,,,,,,,,,428.0,ITRA skipped because UTMB 428.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
RAINER EBERHEIM,428.0,Rainer EBERHEIM,1.0,https://utmb.world/runner/81894.rainer.eberheim,,,,,,,,,428.0,ITRA skipped because UTMB 428.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ANNABEL MÜLLER,427.0,Annabel MULLER,1.0,https://utmb.world/runner/5074109.annabel.muller,,,,,,,,,427.0,ITRA skipped because UTMB 427.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ROSA MARUSKA BUFFOLI,425.0,Rosa Maruska BUFFOLI,1.0,https://utmb.world/runner/8236500.rosamaruska.buffoli,,,,,,,,,425.0,ITRA skipped because UTMB 425.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ANDREA CASON,423.0,Andrea CASON,1.0,https://utmb.world/runner/7877886.andrea.cason,,,,,,,,,423.0,ITRA skipped because UTMB 423.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
GIUSEPPE GIUFFRIDA,422.0,Giuseppe GIUFFRIDA,1.0,https://utmb.world/runner/6496972.giuseppe.giuffrida,,,,,,,,,422.0,ITRA skipped because UTMB 422.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
NICOLO' PLEBANI,420.0,Nicolò PLEBANI,1.0,https://utmb.world/runner/6397488.nicolo.plebani,,,,,,,,,420.0,ITRA skipped because UTMB 420.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CHARLOTTE ROSENOERN,419.0,Charlotte ROSENOERN,1.0,https://utmb.world/runner/4373392.charlotte.rosenoern,,,,,,,,,419.0,ITRA skipped because UTMB 419.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
DIETER STANGL,419.0,Dieter STANGL,1.0,https://utmb.world/runner/6088660.dieter.stangl,,,,,,,,,419.0,ITRA skipped because UTMB 419.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
RICCARDO PERALI,417.0,Riccardo PERALI,1.0,https://utmb.world/runner/8236504.riccardo.perali,,,,,,,,,417.0,ITRA skipped because UTMB 417.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MARIANNA CRISTIANO,416.0,Marianna CRISTIANO,1.0,https://utmb.world/runner/4951314.marianna.cristiano,,,,,,,,,416.0,ITRA skipped because UTMB 416.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
STEFANO PANETTA,414.0,Stefano PANETTA,1.0,https://utmb.world/runner/6984455.stefano.panetta,,,,,,,,,414.0,ITRA skipped because UTMB 414.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ULRIKA SEGERLUND,414.0,Ulrika SEGERLUND,1.0,https://utmb.world/runner/4409138.ulrika.segerlund,,,,,,,,,414.0,ITRA skipped because UTMB 414.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
MICHELE TAMENI,413.0,Michele TAMENI,1.0,https://utmb.world/runner/3658129.michele.tameni,,,,,,,,,413.0,ITRA skipped because UTMB 413.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
ANDREA CIS,411.0,Andrea CIS,1.0,https://utmb.world/runner/360985.andrea.cis,,,,,,,,,411.0,ITRA skipped because UTMB 411.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
JEANIN ILIE HORTOPAN,410.0,Jeanin Ilie HORTOPAN,1.0,https://utmb.world/runner/7488960.jeaninilie.hortopan,,,,,,,,,410.0,ITRA skipped because UTMB 410.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
CELIA MARY JESSIMAN,404.0,Celia Mary JESSIMAN,1.0,https://utmb.world/runner/6609071.celiamary.jessiman,,,,,,,,,404.0,ITRA skipped because UTMB 404.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
PIETRO CAVALLO,401.0,Pietro CAVALLO,1.0,https://utmb.world/runner/1365757.pietro.cavallo,,,,,,,,,401.0,ITRA skipped because UTMB 401.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
Ladislav Urban,,,,,399.0,Ladislav URBAN,1.0,https://itra.run/RunnerSpace/URBAN.Ladislav/6837000,,,,,399.0,UTMB not found; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
SEBASTIANO STORTI,396.0,Marcelo Sebastián STORTI,1.0,https://utmb.world/runner/4812720.marcelosebastian.storti,,,,,,,,,396.0,ITRA skipped because UTMB 396.0 <= threshold 670.0; Betrail catalog unavailable: Betrail request blocked by Cloudflare.
