input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
EMMANUELE BURIGO,563.0,Emmanuele BURIGO,1.0,https://utmb.world/runner/6176532.emmanuele.burigo,,,,,,,,,563.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
DENNI MONTANARI,563.0,Denni MONTANARI,1.0,https://utmb.world/runner/6664806.denni.montanari,,,,,,,,,563.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
LORENA COLOMBAROLLI,549.0,Lorena COLOMBAROLLI,1.0,https://utmb.world/runner/2536951.lorena.colombarolli,582.0,Lorena COLOMBAROLLI,1.0,https://itra.run/RunnerSpace/COLOMBAROLLI.Lorena/2536951,,,,,562.2,ITRA stale score repo fallback used
PEDRO J GIRAL VILLALTA,562.0,Pedro GIRAL VILLALTA,0.8916666666666666,https://utmb.world/runner/4993276.pedro.giralvillalta,,,,,,,,,562.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
VERENA HUBER,561.0,Verena HUBER,1.0,https://utmb.world/runner/5027838.verena.huber,,,,,,,,,561.0,ITRA unavailable: Could not obtain ITRA CSRF token.
JACOPO SCHIPPA,561.0,Jacopo SCHIPPA,1.0,https://utmb.world/runner/6041128.jacopo.schippa,,,,,,,,,561.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
FABIO BERTI,557.0,Fabio BERTI,1.0,https://utmb.world/runner/6200234.fabio.berti,565.0,Fabio BERTI,1.0,https://itra.run/RunnerSpace/BERTI.Fabio/5454250,,,,,560.2,ITRA stale score repo fallback used
GIULIO CECCOLI,560.0,Giulio CECCOLI,1.0,https://utmb.world/runner/2483503.giulio.ceccoli,,,,,,,,,560.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
FRANCESCO FALLENI,560.0,Francesco FALLENI,1.0,https://utmb.world/runner/4412644.francesco.falleni,,,,,,,,,560.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
JAN BRONAUER,537.0,Jan BRONAUER,1.0,https://utmb.world/runner/6864998.jan.bronauer,592.0,Jan BRONAUER,1.0,https://itra.run/RunnerSpace/BRONAUER.Jan/5957671,,,,,559.0,ITRA stale score repo fallback used
LOIC DEVAUX,559.0,Loic DEVAUX,1.0,https://utmb.world/runner/4764900.loic.devaux,,,,,,,,,559.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
FEDERICO DE COL,558.0,Federico DE COL,1.0,https://utmb.world/runner/1041905.federico.decol,,,,,,,,,558.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
IGOR FABRIS,558.0,Igor FABRIS,1.0,https://utmb.world/runner/1061433.igor.fabris,,,,,,,,,558.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
GIOVANNI GADDO,558.0,Giovanni GADDO,1.0,https://utmb.world/runner/4536790.giovanni.gaddo,,,,,,,,,558.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
ANGELO BARISAN,565.0,Angelo BARISAN,1.0,https://utmb.world/runner/624265.angelo.barisan,546.0,Angelo BARISAN,1.0,https://itra.run/RunnerSpace/BARISAN.Angelo/624265,,,,,557.4,ITRA stale score repo fallback used
TIMM DUNKER,543.0,Timm DUNKER,1.0,https://utmb.world/runner/5758998.timm.dunker,577.0,Timm DUNKER,1.0,https://itra.run/RunnerSpace/DUNKER.Timm/5254470,,,,,556.6,
