input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
alexis cotte,584.0,Alexis COTTE,1.0,https://utmb.world/runner/2588839.alexis.cotte,,,,,,,,,584.0,ITRA skipped because UTMB 584.0 <= threshold 700.0
Thibault Krammer,583.0,Thibault KRAMMER,1.0,https://utmb.world/runner/1608097.thibault.krammer,,,,,,,,,583.0,ITRA skipped because UTMB 583.0 <= threshold 700.0
Thibault MARTIN,581.0,Thibault MARTIN,1.0,https://utmb.world/runner/3646655.thibault.martin,,,,,,,,,581.0,ITRA skipped because UTMB 581.0 <= threshold 700.0
Bruno BOISSIN,580.0,Bruno BOISSIN,1.0,https://utmb.world/runner/197507.bruno.boissin,,,,,,,,,580.0,ITRA skipped because UTMB 580.0 <= threshold 700.0
DAVID NICOLAS,576.0,David NICOLAS,1.0,https://utmb.world/runner/1947655.david.nicolas,,,,,,,,,576.0,ITRA skipped because UTMB 576.0 <= threshold 700.0
Remi Garnier,576.0,Remi GARNIER,1.0,https://utmb.world/runner/6716548.remi.garnier,,,,,,,,,576.0,ITRA skipped because UTMB 576.0 <= threshold 700.0
Matthias Castaing,576.0,Matthias CASTAING,1.0,https://utmb.world/runner/2504499.matthias.castaing,,,,,,,,,576.0,ITRA skipped because UTMB 576.0 <= threshold 700.0
Guillaume VINCENT,575.0,Guillaume VINCENT,1.0,https://utmb.world/runner/6784276.guillaume.vincent,,,,,,,,,575.0,ITRA skipped because UTMB 575.0 <= threshold 700.0
Alexandre Lambert,573.0,Alexandre LAMBERT,1.0,https://utmb.world/runner/3684113.alexandre.lambert,,,,,,,,,573.0,ITRA skipped because UTMB 573.0 <= threshold 700.0
nathan chermette,568.0,Nathan CHERMETTE,1.0,https://utmb.world/runner/3798623.nathan.chermette,,,,,,,,,568.0,ITRA skipped because UTMB 568.0 <= threshold 700.0
ARNAUD MICOUREAU,567.0,Arnaud MICOUREAU,1.0,https://utmb.world/runner/4038482.arnaud.micoureau,,,,,,,,,567.0,ITRA skipped because UTMB 567.0 <= threshold 700.0
Cyril Ducruy,564.0,Cyril DUCRUY,1.0,https://utmb.world/runner/324358.cyril.ducruy,,,,,,,,,564.0,ITRA skipped because UTMB 564.0 <= threshold 700.0
Jerome Forest,564.0,Jerome FOREST,1.0,https://utmb.world/runner/4556820.jerome.forest,,,,,,,,,564.0,ITRA skipped because UTMB 564.0 <= threshold 700.0
Benjamin Ballot,560.0,Benjamin BALLOT,1.0,https://utmb.world/runner/289750.benjamin.ballot,,,,,,,,,560.0,ITRA skipped because UTMB 560.0 <= threshold 700.0
eric Nesme,560.0,Eric NESME,1.0,https://utmb.world/runner/1071835.eric.nesme,,,,,,,,,560.0,ITRA skipped because UTMB 560.0 <= threshold 700.0
Alexandre Perrin,560.0,Alexandre PERRIN,1.0,https://utmb.world/runner/1610755.alexandre.perrin,,,,,,,,,560.0,ITRA skipped because UTMB 560.0 <= threshold 700.0
Brendan Davis,560.0,Brendan DAVIS,1.0,https://utmb.world/runner/5685561.brendan.davis,,,,,,,,,560.0,ITRA skipped because UTMB 560.0 <= threshold 700.0
Josselin Fay,559.0,Josselin FAY,1.0,https://utmb.world/runner/5457822.josselin.fay,,,,,,,,,559.0,ITRA skipped because UTMB 559.0 <= threshold 700.0
Michael Sauzy,553.0,Michael SAUZY,1.0,https://utmb.world/runner/5345548.michael.sauzy,,,,,,,,,553.0,ITRA skipped because UTMB 553.0 <= threshold 700.0
Thibaut Duriaud,551.0,Thibaut DURIAUD,1.0,https://utmb.world/runner/5141854.thibaut.duriaud,,,,,,,,,551.0,ITRA skipped because UTMB 551.0 <= threshold 700.0
Paul-edouard Fedi-gadiolet,549.0,Paul-Edouard FEDI GADIOLET,1.0,https://utmb.world/runner/5136998.pauledouard.fedigadiolet,,,,,,,,,549.0,ITRA skipped because UTMB 549.0 <= threshold 700.0
Dylan PAVIE,549.0,Dylan PAVIE,1.0,https://utmb.world/runner/6425604.dylan.pavie,,,,,,,,,549.0,ITRA skipped because UTMB 549.0 <= threshold 700.0
BENJAMIN BAUDUIN,549.0,Benjamin BAUDUIN,1.0,https://utmb.world/runner/4479256.benjamin.bauduin,,,,,,,,,549.0,ITRA skipped because UTMB 549.0 <= threshold 700.0
